source_id annotation_status protein_id LocusID Genename Function ECNumber Class1 Class2
LLHV30-3 Confirmed 250 O208_01974 hprT Hypoxanthine-guaninephosphoribosyltransferase 2.4.2.8 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1646 O208_00511 relA GTPpyrophosphokinase 2.7.6.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 2189 O208_00632 yijE GTPpyrophosphokinase 2.7.6.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 2303 O208_01094 ydgI GTPpyrophosphokinase 2.7.6.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 2392 O208_01183 add Adenosinedeaminase 3.5.4.4 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 2050 O208_00359 ytfB ADP-ribosepyrophosphatase 3.6.1.13 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 257 O208_01981 purE Phosphoribosylaminoimidazolecarboxylasecatalyticsubunit 4.1.1.21 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 258 O208_01982 purK PhosphoribosylaminoimidazolecarboxylaseATPasesubunit 4.1.1.21 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1916 O208_02371 purB Adenylosuccinatelyase 4.3.2.2 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 236 O208_01959 purC Phosphoribosylaminoimidazole-succinocarboxamidesynthase 6.3.2.6 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 245 O208_01969 purM Phosphoribosylformylglycinamidinecyclo-ligase 6.3.3.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 256 O208_01980 purD Phosphoribosylamine--glycineligase 6.3.4.13 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 118 O208_01684 purA Adenylosuccinatesynthetase 6.3.4.4 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 23 O208_02013 guaA GMPsynthase[glutamine-hydrolyzing] 6.3.5.2 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 237 O208_01960 purS PhosphoribosylformylglycinamidinesynthasePurSsubunit 6.3.5.3 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 238 O208_01961 purQ Phosphoribosylformylglycinamidinesynthase1 6.3.5.3 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 239 O208_01962 purL Phosphoribosylformylglycinamidinesynthase2 6.3.5.3 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Purineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1053 O208_00692 pyrKouZ DihydroorotatedehydrogenaseB(NAD(+))electrontransfersubunit 1.3.3.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1054 O208_00693 pyrD DihydroorotatedehydrogenaseB(NAD(+))catalyticsubunit 1.3.3.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 222 O208_01944 pydAoupyrD Dihydroorotatedehydrogenase 1.3.3.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 229 O208_01951 thyA Thymidylatesynthase 2.1.1.45 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1872 O208_02327 pyrB Aspartatecarbamoyltransferase 2.1.3.2 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1369 O208_01009 pyrE Orotatephosphoribosyltransferase 2.4.2.10 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1184 O208_00823 yejD Nucleoside2-deoxyribosyltransferase 2.4.2.6 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 774 O208_01805 - Nucleosidedeoxyribosyltransferase 2.4.2.6 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 822 O208_01855 tmk Thymidylatekinase 2.7.4.9 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1368 O208_01008 pyrC Dihydroorotase 3.5.2.3 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 778 O208_01809 pyrG CTPsynthase 6.3.4.2 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1047 O208_00686 carB Carbamoyl-phosphatesynthaselargechain 6.3.5.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 1871 O208_02326 carA Carbamoyl-phosphatesynthasesmallchain 6.3.5.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Pyrimidineribonucleotidebiosynthesis
LLHV30-3 Confirmed 2013 O208_02470 prsA FoldaseproteinPrsA - PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 2409 O208_01203 nrdD Anaerobicribonucleoside-triphosphatereductase 1.17.4.2 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 2408 O208_01202 nrdG Anaerobicribonucleoside-triphosphatereductase-activatingprotein 1.97.1.4 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1463 O208_00054 deoD Purinenucleosidephosphorylase 2.4.2.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 316 O208_02058 pdp Pyrimidine-nucleosidephosphorylase 2.4.2.2 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1292 O208_00932 xpt Xanthinephosphoribosyltransferase 2.4.2.22 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1838 O208_02295 udp Uridinephosphorylase 2.4.2.3 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 50 O208_01707 upp Uracilphosphoribosyltransferase 2.4.2.9 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1696 O208_02152 tdk Thymidinekinase 2.7.1.21 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1936 O208_02392 udk Uridinekinase 2.7.1.48 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 501 O208_01555 adK Adenylatekinase 2.7.4.3 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1022 O208_02532 gmk Guanylatekinase 2.7.4.8 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 2078 O208_00387 prsB Ribose-phosphatepyrophosphokinase 2.7.6.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 358 O208_02557 prsA Ribose-phosphatepyrophosphokinase 2.7.6.1 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 2237 O208_01501 - Cytidinedeaminase 3.5.4.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 319 O208_02061 cdd Cytidinedeaminase 3.5.4.5 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 318 O208_02060 deoC Deoxyribose-phosphatealdolase 4.1.2.4 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 1465 O208_00056 deoB Phosphopentomutase 5.4.2.7 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Salvageofnucleosidesandnucleotides
LLHV30-3 Confirmed 2485 O208_01280 rmlDouC dTDP-4-dehydrorhamnosereductase 1.1.1.133 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Sugar-nucleotidebiosynthesisandinterconversions
LLHV30-3 Confirmed 2490 O208_01285 rmlA Glucose-1-phosphatethymidylyltransferase 2.7.7.24 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Sugar-nucleotidebiosynthesisandinterconversions
LLHV30-3 Confirmed 1118 O208_00757 algA Alpha-glucuronidase 3.2.1.139 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Sugar-nucleotidebiosynthesisandinterconversions
LLHV30-3 Confirmed 11 O208_02001 ypdB Alpha-mannosidase 3.2.1.24 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Sugar-nucleotidebiosynthesisandinterconversions
LLHV30-3 Confirmed 2487 O208_01282 rmlB dTDP-glucose46-dehydratase 4.2.1.46 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Sugar-nucleotidebiosynthesisandinterconversions
LLHV30-3 Confirmed 2489 O208_01284 rmlC dTDP-4-dehydrorhamnose35-epimerase 5.1.3.13 PURINESPYRIMIDINESNUCLEOSIDESANDNUCLEOTIDES Sugar-nucleotidebiosynthesisandinterconversions
LLHV30-3 Confirmed 732 O208_01762 adaA Methylphosphotriester-DNAalkyltransferase 2.1.1.63 REGULATORYFUNCTIONS AraC-familyregulators
LLHV30-3 Confirmed 1466 O208_00057 yjfE Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1486 O208_00077 yjdC TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2547 O208_00102 gntR Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2583 O208_00138 glnR glutaminesynthetaserepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2589 O208_00144 ywiI transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2614 O208_00170 rcfB transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2618 O208_00174 yxcA Activatorof(R)-2-hydroxyglutaryl-CoAdehydratase - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2619 O208_00175 yxcB Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2644 O208_00200 yxdD Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2056 O208_00365 rmeA transcriptionalregulatorMerRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2057 O208_00366 rlrB TranscriptionalregulatorsLysRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1551 O208_00407 yabA Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1553 O208_00409 yabB TranscriptionalregulatorCro/CIfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1572 O208_00436 mtlR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1653 O208_00518 rmaD transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1669 O208_00536 ybdA TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1682 O208_00549 ybeD Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1507 O208_00556 - HTH-typetranscriptionalregulatorrgg - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1537 O208_00586 yffB HTH-typetranscriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2172 O208_00615 yjaJ Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2173 O208_00616 yjaJ Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2179 O208_00622 yjaD TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2202 O208_00645 ahrC Argininerepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1091 O208_00730 arsD Arsenicalresistanceoperontrans-actingrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1093 O208_00732 yneE Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1098 O208_00737 rmaF TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1100 O208_00739 xylR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1123 O208_00762 rdrB TranscriptionalregulatorDeoRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1150 O208_00789 ynaB Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1192 O208_00831 - transcriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1194 O208_00833 - Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1200 O208_00840 arsR Arsenicalresistanceoperonrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1201 O208_00841 arsD Arsenicalresistanceoperontrans-actingrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1212 O208_00852 aldR Translationinitiationinhibitor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1241 O208_00881 ymcE TranscriptionalregulatorXREfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1258 O208_00898 yljC Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1306 O208_00946 yleF Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1376 O208_01016 hp transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1427 O208_01067 whiAouyjjA TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1439 O208_01079 hrcA Heat-inducibletranscriptionrepressorHrcA - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2332 O208_01123 yddC Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2335 O208_01126 fhuR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2341 O208_01132 ydcG transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2352 O208_01143 ydbF Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2357 O208_01148 ywdE Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2362 O208_01153 ydaF TranscriptionalregulatorPadRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2364 O208_01155 napB TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2431 O208_01226 ycfA TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2437 O208_01232 dhaS Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2442 O208_01237 rmeC TranscriptionalregulatorMerRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2444 O208_01239 ycdF TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2448 O208_01243 ycdB Transcriptionalregulatoryprotein - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2526 O208_01321 codY GTP-sensingtranscriptionalpleiotropicrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 563 O208_01332 ysgA transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 564 O208_01333 codZ transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 588 O208_01358 tenA TranscriptionalregulatorTenA - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 633 O208_01407 - Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1800 O208_01450 purR Regulatorofpurinebiosyntheticgenes - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2220 O208_01484 - Transcriptionalrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2225 O208_01489 ydeE TranscriptionalregulatorAraCfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 58 O208_01514 zitR Zinctransporttranscriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 514 O208_01570 yveF Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 515 O208_01571 yveE transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 535 O208_01592 argR Argininerepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 661 O208_01627 rcfA transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 82 O208_01646 nadR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 84 O208_01648 yugA Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 92 O208_01657 rmeD transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 98 O208_01663 yueD TranscriptionalregulatorXREfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 101 O208_01666 yueB Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 718 O208_01748 spxA Regulatoryproteinspx - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 729 O208_01759 yfcC Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 734 O208_01764 yfbM transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 770 O208_01801 purR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 784 O208_01816 yeeG Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 793 O208_01825 rgrA Trehaloseoperontranscriptionalrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 799 O208_01831 yecE Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 804 O208_01837 yecA transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 807 O208_01840 yebF Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 819 O208_01852 yeaD Initiation-controlproteinYabA - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 183 O208_01914 yqbH transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 55 O208_01938 cmhR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 230 O208_01952 rmaI TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 235 O208_01958 yphH Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 248 O208_01972 ypgC TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 255 O208_01979 ypfD TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 259 O208_01983 xylR Xyloseregulatoryprotein - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1 O208_01991 araR ArabinoseoperonrepressorGntRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 9 O208_01999 rliB TranscriptionalregulatorGntRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 27 O208_02017 rmaE TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 31 O208_02021 rmeB TranscriptionalregulatorMerRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 37 O208_02027 rmaC TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 296 O208_02038 bglR Beta-glucosidebgloperonantiterminatorBglGfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 304 O208_02046 busR TranscriptionalregulatorGntRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 308 O208_02050 yohC transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 311 O208_02053 yogL transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 321 O208_02063 rgrB TranscriptionalregulatorGntRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2134 O208_02115 - Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2135 O208_02117 - Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1694 O208_02150 rmaJ transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1715 O208_02171 yfjGouH TranscriptionalregulatorTetRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2648 O208_02251 recX RegulatoryproteinrecX - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2657 O208_02260 yweE Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 2670 O208_02273 ywdE Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1846 O208_02303 copR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1876 O208_02331 rarA transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1908 O208_02363 kdgR TranscriptionalregulatorGntRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1915 O208_02370 rbsR Riboseoperonrepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1944 O208_02401 yrbI Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1952 O208_02409 malR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1967 O208_02424 - TranscriptionalregulatorXREfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1975 O208_02432 yrfA TranscriptionalregulatorArsRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1980 O208_02437 - Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1987 O208_02444 llrH Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1988 O208_02445 yrfE Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1996 O208_02453 yrgE RegulatorofthemannoseoperonManO - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1998 O208_02455 yrgG RegulatorofthemannoseoperonManO - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1007 O208_02517 - cI-likerepressor - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 355 O208_02554 yidA Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 384 O208_02583 rdrA transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 404 O208_02603 rmaG Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 418 O208_02617 yhgC transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 419 O208_02618 yhgC transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 426 O208_02625 nrdR TranscriptionalrepressorNrdR - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 434 O208_02633 rmaA TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 467 O208_02666 rmaB TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 706 O208_02713 ygfC Transcriptionregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 712 O208_02719 ctsR Transcriptionalregulator - REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1874 O208_02329 pyrR Uracilphosphoribosyltransferase/PyrimidineoperonregulatoryproteinPyrR 2.4.2.9 REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 587 O208_01357 birA Biotin--[acetyl-CoA-carboxylase]ligaseandbiotinoperonrepressor 6.3.4.15 REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1028 O208_02538 birA Biotin--[acetyl-CoA-carboxylase]ligase 6.3.4.15 REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 1543 O208_00592 yfeA Transcriptionregulator  REGULATORYFUNCTIONS General
LLHV30-3 Confirmed 884 O208_00323 ccpB CatabolitecontrolproteinBtranscriptionalregulatorLacIfamily - REGULATORYFUNCTIONS LacI-familyregulators
LLHV30-3 Confirmed 1923 O208_02379 ccpA CatabolitecontrolproteinA - REGULATORYFUNCTIONS LacI-familyregulators
LLHV30-3 Confirmed 38 O208_02028 rmaC Nitroreductase/TranscriptionalregulatorMarRfamily - REGULATORYFUNCTIONS MarR-familyregulators
LLHV30-3 Confirmed 2291 O208_00022 DrrA Two-componentresponseregulator - REGULATORYFUNCTIONS Two-componentsystems
LLHV30-3 Confirmed 2168 O208_00611 llrD Two-componentsystemregulator - REGULATORYFUNCTIONS Two-componentsystems
LLHV30-3 Confirmed 1246 O208_00886 kdpE OsmosensitiveK+channelresponseregulator - REGULATORYFUNCTIONS Two-componentsystems
LLHV30-3 Confirmed 1385 O208_01025 llrEoutcsR Two-componentsystemregulator - REGULATORYFUNCTIONS Two-componentsystems
